text@dez1977f	@dez1977f	109.9	118.516	вот этот принцип // мы с тобой одной крови // эээ вы / тогда / вам / вам тогда / о чём-то эти слова говорили? / или вы позже пришли к вот этому пониманию? //
text@dez1977f	@dez1977f	123.989	124.109	угу //
text@dez1977f	@dez1977f	126.032	131.747	вы / в детстве / читая эээ или слушая Маугли / вы ощущали что мы все как-то / едины? //
text@dez1977f	@dez1977f	139.972	147.505	то есть вот эээ то понимание и то / та гармония / в которой вы находитесь с миром ваша такая / знаменитая гармония в которой вы находитесь //
text@dez1977f	@dez1977f	163.186	163.318	угу //
text@dez1977f	@dez1977f	168.665	168.907	да //
text@dez1977f	@dez1977f	171.787	173.67	но // это не очень сложно ? //
text@dez1977f	@dez1977f	174.08	186.496	почему? // ммм я не знаю // почему людям вообще / в принципе / это очень сложно? // почему люди эээ х... допустим если мы рождаемся с этим пониманием / в какой момент мы его забываем и почему? / и для чего? //
text@dez1977f	@dez1977f	194.194	194.403	угу //
text@dez1977f	@dez1977f	197.352	197.703	угу //
text@dez1977f	@dez1977f	204.758	205.296	абсолютно //
text@dez1977f	@dez1977f	210.373	232.602	абсолютно // тут у нас был эээ ммм Андрей Звягинцев эээ который снял фильм под названием изгнание / и мы говорили об изгнании / и пришли к такому ...ой идее что изгнание из рая / это не изгнание куда-то вовне / а это когда тебя как вот ребёнка в комнату / выгоняют / и говорят / иди в свою комнату / и / за тобой з... ты всё ещё находишься внутри этого дома / но тебя закрыли где-то //
text@dez1977f	@dez1977f	234.408	234.745	да //
text@dez1977f	@dez1977f	235.859	241.938	сами // вот у вас эээ в эээ вашей повести эээ / повесть / да / по жанру это / Иван и Данило? //
text@dez1977f	@dez1977f	243.241	243.537	ну //
text@dez1977f	@dez1977f	244.655	245.632	да // но она такая
text@dez1977f	@dez1977f	247.041	266.969	так вот там как раз есть этот эээ ммм момент / того что / эээ / тот кто очень / хочет / куда-то там выбраться / он никогда не выберется / или вот тот кто очень хочет прийти к богу / он никогда к нему не придёт / или тот кто очень хочет получить спокойствие / никогда // и когда ты это читаешь ты в общем / понимаешь / да / что дл... нужно как бы / перестать хотеть //
text@dez1977f	@dez1977f	267.423	267.648	#нрзб#
text@dez1977f	@dez1977f	268.668	270.071	и даже этого не нужно! //
text@dez1977f	@dez1977f	270.54	284.285	но вот тут-то как раз это какая-то такая / знаете / эээ именно / хлопок одной ладони // да / как говорят тоже близкие вам товарищи // эээ / т... так вот как это услышать эээ / звук хлопка одной ладони? //
text@dez1977f	@dez1977f	286.213	286.734	ну как? //
text@dez1977f	@dez1977f	287.723	291.724	ну что / к... как начать перестать прислушиваться? // вот как вступить на этот путь? //
text@dez1977f	@dez1977f	296.306	296.469	да //
text@dez1977f	@dez1977f	306.244	328.02	но вот всё-таки эээ / может быть в... вы исключение такое / просто тогда тоже хочется понять каким образом такое исключение возникает / но / как правило / всё-таки / человек приходит к вот / пониманию тех вещей которые вы понимаете ощущаете осознаёте / через какой-то элемент эээ ммм ну вот этой / бифуркации / да / вот точки где / ну простите //
text@dez1977f	@dez1977f	329.592	341.04	ну в... я же с вами как с выпускником физико-математической школы пытаюсь най... #смеётся# общий язык найти // вот / поэтому вот эээ всё-таки вот через эту точку все / как бы / проходят //
text@dez1977f	@dez1977f	342.142	344.561	вы вообще не проходили через #нрзб# //
text@dez1977f	@dez1977f	363.792	364.098	да //
text@dez1977f	@dez1977f	366.109	366.323	да //
text@dez1977f	@dez1977f	369.971	376.816	понимаете вот у вас есть / например / в одной песне слова / эээ / у меня в крови смесь эээ // щас не #нрзб# эти два вещества //
text@dez1977f	@dez1977f	377.99	378.286	да //
text@dez1977f	@dez1977f	378.608	379.047	точно //
text@dez1977f	@dez1977f	379.358	385.418	эээ / каждая песня / террористический акт / и это после двадцати лет обучения искусству быть смирным /
text@dez1977f	@dez1977f	385.781	389.438	я говорил / с медициной / она не в силах объяснить этот факт //
text@dez1977f	@dez1977f	390.299	390.806	вот это //
text@dez1977f	@dez1977f	391.977	404.285	для меня это очень вещь очень близкая / очень точная очень как бы ммм / на вас / похожая // потому что когда я вас вижу на концерте / это вообще / не на минуточку / не дзен-буддизм //
text@dez1977f	@dez1977f	404.894	405.517	понимаете? //
text@dez1977f	@dez1977f	407.715	408.061	да? //
text@dez1977f	@dez1977f	409.765	422.642	вот вот каким образом это эээ совмещается? // это всё единовременно / или это вот как вот вы сказали / или это эээ / как вот свет / он постоянный или всё-таки он / пучками? //
text@dez1977f	@dez1977f	426.938	427.122	да? //
text@dez1977f	@dez1977f	429.424	430.295	#смеётся#
text@dez1977f	@dez1977f	431.763	437.244	а / то есть вот так всё-таки // ну по крайней мере квантовую физику мы обсудили с Борис Борисычем Гребенщиковым //
text@dez1977f	@dez1977f	437.687	439.054	#смеётся#
words@bbg1953m	@bbg1953m	51.417	51.665	это
words@bbg1953m	@bbg1953m	51.665	51.913	ммм
words@bbg1953m	@bbg1953m	51.913	52.161	мама
words@bbg1953m	@bbg1953m	52.161	52.409	моя
words@bbg1953m	@bbg1953m	52.409	52.657	читала
words@bbg1953m	@bbg1953m	52.657	52.905	нам
words@bbg1953m	@bbg1953m	52.905	53.153	/
words@bbg1953m	@bbg1953m	53.153	53.401	я
words@bbg1953m	@bbg1953m	53.401	53.649	очень
words@bbg1953m	@bbg1953m	53.649	53.897	хорошо
words@bbg1953m	@bbg1953m	53.897	54.145	запомнил
words@bbg1953m	@bbg1953m	54.145	54.393	/
words@bbg1953m	@bbg1953m	54.393	54.641	правда
words@bbg1953m	@bbg1953m	54.641	54.889	воспоминания
words@bbg1953m	@bbg1953m	54.889	55.137	такие
words@bbg1953m	@bbg1953m	55.137	55.385	странные
words@bbg1953m	@bbg1953m	55.385	55.633	/
words@bbg1953m	@bbg1953m	55.633	55.881	#нрзб#
words@bbg1953m	@bbg1953m	55.881	56.129	у
words@bbg1953m	@bbg1953m	56.129	56.377	меня
words@bbg1953m	@bbg1953m	56.377	56.625	такое
words@bbg1953m	@bbg1953m	56.625	56.873	ощущение
words@bbg1953m	@bbg1953m	56.873	57.121	что
words@bbg1953m	@bbg1953m	57.121	57.369	это
words@bbg1953m	@bbg1953m	57.369	57.617	было
words@bbg1953m	@bbg1953m	57.617	57.865	при
words@bbg1953m	@bbg1953m	57.865	58.113	свете
words@bbg1953m	@bbg1953m	58.113	58.361	печки
words@bbg1953m	@bbg1953m	58.361	58.609	ещё
words@bbg1953m	@bbg1953m	58.609	58.857	/
words@bbg1953m	@bbg1953m	58.857	59.105	/
words@bbg1953m	@bbg1953m	59.105	59.353	это
words@bbg1953m	@bbg1953m	59.353	59.601	было
words@bbg1953m	@bbg1953m	59.601	59.849	в
words@bbg1953m	@bbg1953m	59.849	60.097	самом
words@bbg1953m	@bbg1953m	60.097	60.345	раннем
words@bbg1953m	@bbg1953m	60.345	60.593	детстве
words@bbg1953m	@bbg1953m	60.593	60.841	/
words@bbg1953m	@bbg1953m	60.841	61.089	три-четыре
words@bbg1953m	@bbg1953m	61.089	61.337	года
words@bbg1953m	@bbg1953m	61.337	61.585	/
words@bbg1953m	@bbg1953m	61.585	61.868	/
words@bbg1953m	@bbg1953m	70.681	70.954	нет
words@bbg1953m	@bbg1953m	70.954	71.227	я
words@bbg1953m	@bbg1953m	71.227	71.5	думаю
words@bbg1953m	@bbg1953m	71.5	71.773	что
words@bbg1953m	@bbg1953m	71.773	72.046	картина
words@bbg1953m	@bbg1953m	72.046	72.319	мира
words@bbg1953m	@bbg1953m	72.319	72.592	/
words@bbg1953m	@bbg1953m	72.592	72.865	как-то
words@bbg1953m	@bbg1953m	72.865	73.138	создавалась
words@bbg1953m	@bbg1953m	73.138	73.411	/
words@bbg1953m	@bbg1953m	73.411	73.684	/
words@bbg1953m	@bbg1953m	73.684	73.957	точнее
words@bbg1953m	@bbg1953m	73.957	74.23	приблизи...
words@bbg1953m	@bbg1953m	74.23	74.503	/
words@bbg1953m	@bbg1953m	74.503	74.776	зачем
words@bbg1953m	@bbg1953m	74.776	75.049	люди
words@bbg1953m	@bbg1953m	75.049	75.322	читают
words@bbg1953m	@bbg1953m	75.322	75.595	книги
words@bbg1953m	@bbg1953m	75.595	75.868	?
words@bbg1953m	@bbg1953m	75.868	76.141	/
words@bbg1953m	@bbg1953m	76.141	76.414	чтобы
words@bbg1953m	@bbg1953m	76.414	76.687	знать
words@bbg1953m	@bbg1953m	76.687	76.96	/
words@bbg1953m	@bbg1953m	76.96	77.233	как
words@bbg1953m	@bbg1953m	77.233	77.506	себя
words@bbg1953m	@bbg1953m	77.506	77.779	вести
words@bbg1953m	@bbg1953m	77.779	78.052	в
words@bbg1953m	@bbg1953m	78.052	78.325	каких
words@bbg1953m	@bbg1953m	78.325	78.598	ситуациях
words@bbg1953m	@bbg1953m	78.598	78.871	/
words@bbg1953m	@bbg1953m	78.871	79.144	/
words@bbg1953m	@bbg1953m	79.144	79.417	так
words@bbg1953m	@bbg1953m	79.417	79.69	понимаешь
words@bbg1953m	@bbg1953m	79.69	79.963	что
words@bbg1953m	@bbg1953m	79.963	80.236	если
words@bbg1953m	@bbg1953m	80.236	80.509	попадаешь
words@bbg1953m	@bbg1953m	80.509	80.782	в
words@bbg1953m	@bbg1953m	80.782	81.055	разрушенный
words@bbg1953m	@bbg1953m	81.055	81.328	город
words@bbg1953m	@bbg1953m	81.328	81.601	с
words@bbg1953m	@bbg1953m	81.601	81.874	обезьянами
words@bbg1953m	@bbg1953m	81.874	82.147	/
words@bbg1953m	@bbg1953m	82.147	82.42	то
words@bbg1953m	@bbg1953m	82.42	82.693	нужно
words@bbg1953m	@bbg1953m	82.693	82.966	себя
words@bbg1953m	@bbg1953m	82.966	83.239	вести
words@bbg1953m	@bbg1953m	83.239	83.512	вот
words@bbg1953m	@bbg1953m	83.512	83.785	так
words@bbg1953m	@bbg1953m	83.785	84.058	/
words@bbg1953m	@bbg1953m	84.058	84.34	/
words@bbg1953m	@bbg1953m	85.57	85.77	ну
words@bbg1953m	@bbg1953m	85.77	85.97	естественно
words@bbg1953m	@bbg1953m	85.97	86.17	/
words@bbg1953m	@bbg1953m	86.17	86.373	/
words@bbg1953m	@bbg1953m	91.911	92.257	ну
words@bbg1953m	@bbg1953m	92.257	92.603	во
words@bbg1953m	@bbg1953m	92.603	92.949	всяком
words@bbg1953m	@bbg1953m	92.949	93.295	случае
words@bbg1953m	@bbg1953m	93.295	93.641	там
words@bbg1953m	@bbg1953m	93.641	93.987	рядом
words@bbg1953m	@bbg1953m	93.987	94.333	ещё
words@bbg1953m	@bbg1953m	94.333	94.679	был
words@bbg1953m	@bbg1953m	94.679	95.025	Рикки-Тикки-Тави
words@bbg1953m	@bbg1953m	95.025	95.377	/
words@bbg1953m	@bbg1953m	95.52	95.774	параллельно
words@bbg1953m	@bbg1953m	95.774	96.028	с
words@bbg1953m	@bbg1953m	96.028	96.282	Маугли
words@bbg1953m	@bbg1953m	96.282	96.536	/
words@bbg1953m	@bbg1953m	96.536	96.79	и
words@bbg1953m	@bbg1953m	96.79	97.044	поэтому
words@bbg1953m	@bbg1953m	97.044	97.298	вот
words@bbg1953m	@bbg1953m	97.298	97.552	эти
words@bbg1953m	@bbg1953m	97.552	97.806	две
words@bbg1953m	@bbg1953m	97.806	98.06	книги
words@bbg1953m	@bbg1953m	98.06	98.314	меня
words@bbg1953m	@bbg1953m	98.314	98.568	наверно
words@bbg1953m	@bbg1953m	98.568	98.822	и
words@bbg1953m	@bbg1953m	98.822	99.076	/
words@bbg1953m	@bbg1953m	99.076	99.33	научили
words@bbg1953m	@bbg1953m	99.33	99.584	жить
words@bbg1953m	@bbg1953m	99.584	99.838	/
words@bbg1953m	@bbg1953m	99.838	100.098	/
words@bbg1953m	@bbg1953m	109.714	109.758	да
words@bbg1953m	@bbg1953m	109.758	109.802	/
words@bbg1953m	@bbg1953m	109.802	109.846	/
words@bbg1953m	@bbg1953m	118.524	118.825	ну
words@bbg1953m	@bbg1953m	118.825	119.126	/
words@bbg1953m	@bbg1953m	119.126	119.427	тогда
words@bbg1953m	@bbg1953m	119.427	119.728	мне
words@bbg1953m	@bbg1953m	119.728	120.029	ещё
words@bbg1953m	@bbg1953m	120.029	120.33	было
words@bbg1953m	@bbg1953m	120.33	120.631	рано
words@bbg1953m	@bbg1953m	120.631	120.932	думаю
words@bbg1953m	@bbg1953m	120.932	121.233	что
words@bbg1953m	@bbg1953m	121.233	121.534	я
words@bbg1953m	@bbg1953m	121.534	121.835	/
words@bbg1953m	@bbg1953m	121.835	122.136	/
words@bbg1953m	@bbg1953m	122.136	122.437	из
words@bbg1953m	@bbg1953m	122.437	122.738	этого
words@bbg1953m	@bbg1953m	122.738	123.039	исходил
words@bbg1953m	@bbg1953m	123.039	123.34	наверно
words@bbg1953m	@bbg1953m	123.34	123.641	/
words@bbg1953m	@bbg1953m	123.641	123.956	/
words@bbg1953m	@bbg1953m	124.075	124.217	потому
words@bbg1953m	@bbg1953m	124.217	124.359	что
words@bbg1953m	@bbg1953m	124.359	124.501	мы
words@bbg1953m	@bbg1953m	124.501	124.643	все
words@bbg1953m	@bbg1953m	124.643	124.785	же
words@bbg1953m	@bbg1953m	124.785	124.927	одной
words@bbg1953m	@bbg1953m	124.927	125.069	крови
words@bbg1953m	@bbg1953m	125.069	125.211	/
words@bbg1953m	@bbg1953m	125.211	125.353	так
words@bbg1953m	@bbg1953m	125.353	125.495	или
words@bbg1953m	@bbg1953m	125.495	125.637	иначе
words@bbg1953m	@bbg1953m	125.637	125.779	/
words@bbg1953m	@bbg1953m	125.779	125.923	/
words@bbg1953m	@bbg1953m	131.779	132.011	да
words@bbg1953m	@bbg1953m	132.011	132.243	я
words@bbg1953m	@bbg1953m	132.243	132.475	думаю
words@bbg1953m	@bbg1953m	132.475	132.707	что
words@bbg1953m	@bbg1953m	132.707	132.939	мы
words@bbg1953m	@bbg1953m	132.939	133.171	все
words@bbg1953m	@bbg1953m	133.171	133.403	с
words@bbg1953m	@bbg1953m	133.403	133.635	этим
words@bbg1953m	@bbg1953m	133.635	133.867	рождаемся
words@bbg1953m	@bbg1953m	133.867	134.099	/
words@bbg1953m	@bbg1953m	134.099	134.331	/
words@bbg1953m	@bbg1953m	134.331	134.563	мы
words@bbg1953m	@bbg1953m	134.563	134.795	просто
words@bbg1953m	@bbg1953m	134.795	135.027	потом
words@bbg1953m	@bbg1953m	135.027	135.259	очень
words@bbg1953m	@bbg1953m	135.259	135.491	быстро
words@bbg1953m	@bbg1953m	135.491	135.723	забываем
words@bbg1953m	@bbg1953m	135.723	135.955	/
words@bbg1953m	@bbg1953m	135.955	136.187	/
words@bbg1953m	@bbg1953m	136.187	136.419	из
words@bbg1953m	@bbg1953m	136.419	136.651	нас
words@bbg1953m	@bbg1953m	136.651	136.883	это
words@bbg1953m	@bbg1953m	136.883	137.115	быстро
words@bbg1953m	@bbg1953m	137.115	137.347	выбивают
words@bbg1953m	@bbg1953m	137.347	137.579	/
words@bbg1953m	@bbg1953m	137.579	137.811	а
words@bbg1953m	@bbg1953m	137.811	138.043	как-то
words@bbg1953m	@bbg1953m	138.043	138.275	/
words@bbg1953m	@bbg1953m	138.275	138.507	у
words@bbg1953m	@bbg1953m	138.507	138.739	меня
words@bbg1953m	@bbg1953m	138.739	138.971	/
words@bbg1953m	@bbg1953m	138.971	139.203	мне
words@bbg1953m	@bbg1953m	139.203	139.435	повезло
words@bbg1953m	@bbg1953m	139.435	139.667	/
words@bbg1953m	@bbg1953m	139.667	139.923	/
words@bbg1953m	@bbg1953m	147.156	147.436	да
words@bbg1953m	@bbg1953m	147.436	147.716	никакой
words@bbg1953m	@bbg1953m	147.716	147.996	особенной
words@bbg1953m	@bbg1953m	147.996	148.276	гармонии
words@bbg1953m	@bbg1953m	148.276	148.556	нет
words@bbg1953m	@bbg1953m	148.556	148.836	просто
words@bbg1953m	@bbg1953m	148.836	149.116	/
words@bbg1953m	@bbg1953m	149.116	149.396	эээ
